observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,wix.to,https://wix.to/aosVwPn,https://www.myglobalhealth.online/booking-calendar/consulta-de-dermatolog%25C3%25ADa?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/UJqIVOk,https://www.myglobalhealth.online/booking-calendar/consulta-de-fisioterapia-1?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,portugal,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/m30wIWz,https://www.myglobalhealth.online/booking-calendar/medicina-fisica-y-rehabilitacion?utm_medium=page_links,,dofollow,live,2025-07-03,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,spain,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/spain/es/services/musculoesqueletico-online?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/1zZ5Tah,https://www.myglobalhealth.online/booking-calendar/konsultace-s-genetikem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/feqrLGl,https://www.myglobalhealth.online/booking-calendar/konsultace-s-neurologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/5AEAMD5,https://www.myglobalhealth.online/booking-calendar/konsultace-s-onkologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/INjKo2t,https://www.myglobalhealth.online/booking-calendar/konsultace-s-pneumologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/XoK6L0a,https://www.myglobalhealth.online/booking-calendar/konsultace-s-gastroenterologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/aEiJYNY,https://www.myglobalhealth.online/booking-calendar/konsultace-s-geriatrem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/jKDBvho,https://www.myglobalhealth.online/booking-calendar/konsultace-s-psychiatrem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/services/dusevni-zdravi-online?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/1p4RNG8,https://www.myglobalhealth.online/booking-calendar/konsultace-s-endokrinologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/3kkiQQD,https://www.myglobalhealth.online/booking-calendar/konsultace-s-immunoalergologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/umzJzft,https://www.myglobalhealth.online/booking-calendar/ortopedick%25C3%25A1-konsultace?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/FI5W4n0,https://www.myglobalhealth.online/booking-calendar/konsultace-s-dermatologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/services/kozni-konzultace-praha?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/9YGSSXB,https://www.myglobalhealth.online/booking-calendar/konsultace-s-dietetikem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/1Z3sccP,https://www.myglobalhealth.online/booking-calendar/ie-paediatric-primary-care-cons?utm_medium=page_links,,dofollow,live,2026-06-05,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/paediatric-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/CSHzbAx,https://www.myglobalhealth.online/booking-calendar/referral-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/5p7ScZU,https://www.myglobalhealth.online/booking-calendar/self-referral?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/w1sclKa,https://www.myglobalhealth.online/booking-calendar/medical-consultation-1?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/Jk3Q6BC,https://www.myglobalhealth.online/booking-calendar/diabetes-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/chronic-disease-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/JmLCL8i,https://www.myglobalhealth.online/booking-calendar/treatment-refill?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/treatment-review?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/TIY3i1N,https://www.myglobalhealth.online/booking-calendar/travel-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/travel-health-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/8msCOag,https://www.myglobalhealth.online/booking-calendar/ie-mental-health-assessment?utm_medium=page_links,,dofollow,live,2026-06-05,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/mental-health-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/Ez9VObi,https://www.myglobalhealth.online/booking-calendar/weight-loss-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/TG7c8I2,https://www.myglobalhealth.online/booking-calendar/sick-leave?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/kR4GtFw,https://www.myglobalhealth.online/booking-calendar/erectile-dysfunction-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/mens-health-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/WsxdjJJ,https://www.myglobalhealth.online/booking-calendar/respiratory-infections?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/QL1ooIi,https://www.myglobalhealth.online/booking-calendar/orthopedic-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/musculoskeletal-pain-assessment?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/rpyCfDh,https://www.myglobalhealth.online/booking-calendar/pneumology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/U8RkFUp,https://www.myglobalhealth.online/booking-calendar/psychology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/5dyCyKz,https://www.myglobalhealth.online/booking-calendar/physiotherapy-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/physiotherapy-specialist-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/j0YJWsJ,https://www.myglobalhealth.online/booking-calendar/endocrynology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/vnNnnYL,https://www.myglobalhealth.online/booking-calendar/venereology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/RD8NwPl,https://www.myglobalhealth.online/booking-calendar/oncology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/3mleSnA,https://www.myglobalhealth.online/booking-calendar/pediatrics-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/paediatric-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/N653swm,https://www.myglobalhealth.online/booking-calendar/psychiatric-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/psychiatry-specialist-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/AS4NUrG,https://www.myglobalhealth.online/booking-calendar/l%25C3%25A9ka%25C5%2599sk%25C3%25A1-konzultace?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/JWkyTZM,https://www.myglobalhealth.online/booking-calendar/hypertension-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/chronic-disease-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/CwlnU8J,https://www.myglobalhealth.online/booking-calendar/konsultace-s-kardiologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/O7Z14yh,https://www.myglobalhealth.online/booking-calendar/konsultace-s-revmatologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/76fmm8c,https://www.myglobalhealth.online/booking-calendar/urology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/6yqILNX,https://www.myglobalhealth.online/booking-calendar/neurology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/neurology-specialist-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/LgzmMiL,https://www.myglobalhealth.online/booking-calendar/cardiology-consultation?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/ireland/en/services/cardiology-specialist-consultation?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/ulUwfQt,https://www.myglobalhealth.online/booking-calendar/consulta-de-medicina?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,200,
2026-09-15,wix.to,https://wix.to/WRoJmgy,https://www.myglobalhealth.online/booking-calendar/konsultace-s-psychologem?utm_medium=page_links,,dofollow,live,2025-04-21,,DataForSEO via OpenSEO,domain_rank|spam_score,70|0,czechia,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page1.json,https://www.myglobalhealth.online/czechia/cs/services/dusevni-zdravi-online?utm_medium=page_links,200,
